customer_id,segment,frequency,recency_days,first_purchase_date,last_purchase_date,customer_lifetime_days,average_purchase_frequency,total_amount
380,loyal,17,37,14/01/2024,25/11/2024,316,18.58823529411765,63645.8125858593
381,potential,11,70,16/02/2024,23/10/2024,250,22.727272727272727,30604.376710677447
382,new,4,9,06/03/2024,23/12/2024,292,73.0,5320.5767788412195
383,new,3,122,21/06/2024,01/09/2024,72,24.0,1260.8952018767645
384,high_value,16,10,25/01/2024,22/12/2024,332,20.75,63039.532026698456
385,loyal,16,22,12/01/2024,10/12/2024,333,20.8125,22414.397024855876
386,new,3,147,12/04/2024,07/08/2024,117,39.0,4932.167330337094
387,at_risk,3,155,20/05/2024,30/07/2024,71,23.666666666666668,13692.159317763519
389,new,3,293,02/01/2024,14/03/2024,72,24.0,1761.7261759979497
390,potential,7,43,13/01/2024,19/11/2024,311,44.42857142857143,14355.001604184175
391,potential,8,38,13/02/2024,24/11/2024,285,35.625,10322.402538767548
392,churned,1,303,04/03/2024,04/03/2024,0,,134.08902708308935
393,high_value,20,26,22/01/2024,06/12/2024,319,15.95,124486.53683980131
395,loyal,13,25,16/01/2024,07/12/2024,326,25.076923076923077,33023.049864348955
396,at_risk,3,141,20/01/2024,13/08/2024,206,68.66666666666667,2013.8694719335406
397,new,4,20,10/02/2024,12/12/2024,306,76.5,2972.128759753142
398,potential,10,70,21/01/2024,23/10/2024,276,27.6,10730.732256423615
399,at_risk,4,118,18/05/2024,05/09/2024,110,27.5,6356.489532107878
400,potential,11,19,05/01/2024,13/12/2024,343,31.181818181818183,14342.023800146928
401,at_risk,4,96,04/01/2024,27/09/2024,267,66.75,5465.456841461109
402,high_value,24,25,29/01/2024,07/12/2024,313,13.041666666666666,124766.37868787113
403,new,4,185,28/02/2024,30/06/2024,123,30.75,4225.296421461078
404,potential,9,86,05/01/2024,07/10/2024,276,30.666666666666668,18152.052461507697
405,high_value,24,5,30/01/2024,27/12/2024,332,13.833333333333334,144253.44238631535
406,potential,10,79,21/01/2024,14/10/2024,267,26.7,30793.929600750744
407,high_value,24,12,28/01/2024,20/12/2024,327,13.625,80102.61129354831
408,at_risk,3,152,14/02/2024,02/08/2024,170,56.666666666666664,3866.297053511016
410,loyal,17,49,02/02/2024,13/11/2024,285,16.764705882352942,56452.07518031075
411,potential,11,66,02/01/2024,27/10/2024,299,27.181818181818183,17755.409141504024
412,high_value,15,15,18/01/2024,17/12/2024,334,22.266666666666666,74453.73987343328
413,at_risk,6,98,15/02/2024,25/09/2024,223,37.166666666666664,15399.719640429368
414,new,3,28,23/04/2024,04/12/2024,225,75.0,5109.429516214586
415,new,3,112,10/04/2024,11/09/2024,154,51.333333333333336,2445.603641507044
416,at_risk,1,94,29/09/2024,29/09/2024,0,,1064.751431336306
417,potential,9,62,02/03/2024,31/10/2024,243,27.0,9717.475587037998
418,at_risk,3,135,17/05/2024,19/08/2024,94,31.333333333333332,4935.456526109419
419,potential,11,50,03/01/2024,12/11/2024,314,28.545454545454547,9991.384555088853
420,at_risk,3,152,21/02/2024,02/08/2024,163,54.333333333333336,6497.934818927048
421,potential,7,103,15/01/2024,20/09/2024,249,35.57142857142857,7781.397733692037
422,potential,8,14,20/01/2024,18/12/2024,333,41.625,9715.994342974152
423,at_risk,4,175,04/02/2024,10/07/2024,157,39.25,2365.5141150026802
424,potential,8,24,18/02/2024,08/12/2024,294,36.75,7762.90135623831
425,potential,9,45,19/01/2024,17/11/2024,303,33.666666666666664,26913.41265738574
426,new,3,72,07/01/2024,21/10/2024,288,96.0,4482.312053442235
427,at_risk,2,192,04/06/2024,23/06/2024,19,9.5,10435.342766982774
428,at_risk,4,122,04/02/2024,01/09/2024,210,52.5,2998.6694272413924
429,potential,11,25,08/01/2024,07/12/2024,334,30.363636363636363,29402.58827740346
430,potential,10,39,05/01/2024,23/11/2024,323,32.3,18200.515695276423
431,potential,10,65,02/01/2024,28/10/2024,300,30.0,21909.828632973797
432,at_risk,2,261,24/02/2024,15/04/2024,51,25.5,1304.9327086962899
433,high_value,19,4,08/01/2024,28/12/2024,355,18.68421052631579,83521.22739616908
434,loyal,16,23,16/01/2024,09/12/2024,328,20.5,48327.880683482945
435,potential,8,14,24/02/2024,18/12/2024,298,37.25,11885.822185788715
436,high_value,22,15,03/03/2024,17/12/2024,289,13.136363636363637,106852.23918798681
437,loyal,14,50,08/02/2024,12/11/2024,278,19.857142857142858,29253.294360653308
438,new,2,117,30/04/2024,06/09/2024,129,64.5,3627.2573580569347
439,loyal,12,20,01/01/2024,12/12/2024,346,28.833333333333332,31956.538770933592
440,high_value,18,8,05/01/2024,24/12/2024,354,19.666666666666668,92195.28597517835
441,potential,9,16,10/01/2024,16/12/2024,341,37.888888888888886,11832.71512018576
443,at_risk,3,191,01/01/2024,24/06/2024,175,58.333333333333336,3656.702954385832
444,potential,11,31,21/01/2024,01/12/2024,315,28.636363636363637,13456.650419457741
445,potential,10,29,08/01/2024,03/12/2024,330,33.0,15769.129307996609
447,at_risk,3,71,15/08/2024,22/10/2024,68,22.666666666666668,2864.108294924365
448,new,3,49,29/09/2024,13/11/2024,45,15.0,2236.347620797178
450,loyal,19,57,07/01/2024,05/11/2024,303,15.947368421052632,70739.00153476222
451,loyal,18,30,17/01/2024,02/12/2024,320,17.77777777777778,48423.13963709103
452,potential,7,19,02/01/2024,13/12/2024,346,49.42857142857143,9092.051186910601
453,potential,10,31,13/02/2024,01/12/2024,292,29.2,21570.088939740883
454,at_risk,4,121,25/01/2024,02/09/2024,221,55.25,9712.958053588663
455,potential,8,61,15/01/2024,01/11/2024,291,36.375,9343.640301151232
456,high_value,23,56,01/01/2024,06/11/2024,310,13.478260869565217,87161.96692124564
457,potential,10,9,20/01/2024,23/12/2024,338,33.8,40397.917400138474
458,loyal,17,36,29/01/2024,26/11/2024,302,17.764705882352942,32317.829557012083
459,high_value,22,14,04/01/2024,18/12/2024,349,15.863636363636363,147228.29976568834
461,high_value,18,64,17/01/2024,29/10/2024,286,15.88888888888889,118936.08040679689
462,loyal,17,32,12/02/2024,30/11/2024,292,17.176470588235293,62989.67662914356
463,loyal,15,38,16/01/2024,24/11/2024,313,20.866666666666667,37022.83725749617
464,at_risk,5,95,18/01/2024,28/09/2024,254,50.8,8019.875352786926
465,potential,10,47,04/02/2024,15/11/2024,285,28.5,7726.283903216628
466,loyal,14,36,07/01/2024,26/11/2024,324,23.142857142857142,39273.74236112711
467,loyal,14,45,27/01/2024,17/11/2024,295,21.071428571428573,44488.66386009872
468,at_risk,4,250,11/01/2024,26/04/2024,106,26.5,5991.876692899441
469,loyal,12,25,31/01/2024,07/12/2024,311,25.916666666666668,32291.677733282755
470,high_value,17,40,07/01/2024,22/11/2024,320,18.823529411764707,82110.13264618347
471,potential,8,39,02/01/2024,23/11/2024,326,40.75,6634.97611959541
472,potential,11,40,07/02/2024,22/11/2024,289,26.272727272727273,27472.56186585842
473,high_value,14,15,07/01/2024,17/12/2024,345,24.642857142857142,115101.06470160885
474,potential,7,26,07/01/2024,06/12/2024,334,47.714285714285715,6789.183513055392
475,potential,9,32,29/01/2024,30/11/2024,306,34.0,6827.274546032347
476,potential,8,92,22/03/2024,01/10/2024,193,24.125,17977.319606217883
477,new,3,83,09/02/2024,10/10/2024,244,81.33333333333333,6948.608354561128
478,high_value,22,32,01/01/2024,30/11/2024,334,15.181818181818182,136589.0237859221
479,loyal,12,53,02/01/2024,09/11/2024,312,26.0,44516.17292011935
480,new,4,71,24/02/2024,22/10/2024,241,60.25,4978.288455929368
481,potential,8,68,08/01/2024,25/10/2024,291,36.375,14058.128563021244
483,new,3,274,09/01/2024,02/04/2024,84,28.0,11227.590597060022
484,loyal,18,58,13/01/2024,04/11/2024,296,16.444444444444443,56017.360218623035
485,high_value,21,23,23/01/2024,09/12/2024,321,15.285714285714286,110630.17551383041
486,churned,1,364,03/01/2024,03/01/2024,0,,1336.1908617157214
487,loyal,18,34,19/01/2024,28/11/2024,314,17.444444444444443,51862.18421169178
488,potential,8,61,23/01/2024,01/11/2024,283,35.375,14933.546119948904
489,loyal,11,20,13/01/2024,12/12/2024,334,30.363636363636363,38791.58967432278
490,loyal,17,34,30/01/2024,28/11/2024,303,17.823529411764707,66749.7876551899
491,loyal,13,37,11/01/2024,25/11/2024,319,24.53846153846154,63919.303920139304
492,new,2,235,04/01/2024,11/05/2024,128,64.0,6984.915754200667
493,high_value,17,1,26/02/2024,31/12/2024,309,18.176470588235293,65637.23743136061
494,potential,8,47,25/02/2024,15/11/2024,264,33.0,30321.843269211036
495,potential,8,25,17/01/2024,07/12/2024,325,40.625,20895.51476802988
496,at_risk,3,95,12/05/2024,28/09/2024,139,46.333333333333336,3560.761870691599
497,high_value,22,34,02/02/2024,28/11/2024,300,13.636363636363637,96552.24840457407
498,at_risk,3,259,25/01/2024,17/04/2024,83,27.666666666666668,8567.102396145536
499,new,4,140,01/03/2024,14/08/2024,166,41.5,2728.4728615242975
500,potential,10,48,01/01/2024,14/11/2024,318,31.8,21248.98596032256
501,at_risk,2,162,01/07/2024,23/07/2024,22,11.0,4737.8989554828495
502,new,4,73,27/03/2024,20/10/2024,207,51.75,8514.11195635959
503,loyal,11,101,10/01/2024,22/09/2024,256,23.272727272727273,26610.00541566036
504,new,4,177,15/01/2024,08/07/2024,175,43.75,3894.5507919057904
505,high_value,20,12,09/01/2024,20/12/2024,346,17.3,98019.54278430031
506,loyal,15,44,15/01/2024,18/11/2024,308,20.533333333333335,34671.773815490196
507,churned,1,216,30/05/2024,30/05/2024,0,,745.005377973488
508,loyal,11,66,31/03/2024,27/10/2024,210,19.09090909090909,21270.460501281486
509,potential,11,20,22/01/2024,12/12/2024,325,29.545454545454547,21966.17726858527
510,loyal,15,26,04/01/2024,06/12/2024,337,22.466666666666665,49673.90940502215
511,new,3,7,28/02/2024,25/12/2024,301,100.33333333333333,1830.8372973970572
512,loyal,16,54,02/01/2024,08/11/2024,311,19.4375,78618.38199326802
513,loyal,18,28,25/01/2024,04/12/2024,314,17.444444444444443,51946.14599218772
514,new,3,31,29/01/2024,01/12/2024,307,102.33333333333333,9042.935787034341
515,potential,8,19,04/05/2024,13/12/2024,223,27.875,18193.486717488347
516,potential,8,92,09/02/2024,01/10/2024,235,29.375,17309.29898513239
517,high_value,22,77,20/01/2024,16/10/2024,270,12.272727272727273,115849.09924727329
518,potential,9,98,21/01/2024,25/09/2024,248,27.555555555555557,17362.879749277727
519,potential,8,67,14/04/2024,26/10/2024,195,24.375,27302.930738599403
520,high_value,23,1,22/02/2024,31/12/2024,313,13.608695652173912,106479.04658907386
521,loyal,12,39,14/01/2024,23/11/2024,314,26.166666666666668,36365.893948464814
522,at_risk,1,141,13/08/2024,13/08/2024,0,,1642.6620306225775
523,loyal,13,30,07/01/2024,02/12/2024,330,25.384615384615383,17932.952851616985
524,loyal,15,54,28/01/2024,08/11/2024,285,19.0,42027.430674795156
525,loyal,12,150,24/01/2024,04/08/2024,193,16.083333333333332,62720.6510413377
526,potential,10,16,17/04/2024,16/12/2024,243,24.3,11772.28454627716
527,potential,9,21,27/02/2024,11/12/2024,288,32.0,11267.03276821119
528,new,2,180,04/06/2024,05/07/2024,31,15.5,1321.9243076609391
529,high_value,18,7,08/01/2024,25/12/2024,352,19.555555555555557,86741.67467599454
530,churned,1,356,11/01/2024,11/01/2024,0,,4832.381400952124
531,loyal,16,21,11/03/2024,11/12/2024,275,17.1875,31711.92763740269
533,churned,1,246,30/04/2024,30/04/2024,0,,1103.480394674871
534,loyal,13,48,26/01/2024,14/11/2024,293,22.53846153846154,63436.99106733162
535,high_value,18,14,07/02/2024,18/12/2024,315,17.5,98253.97115967909
536,high_value,21,20,08/01/2024,12/12/2024,339,16.142857142857142,120435.83703329822
537,potential,11,55,14/01/2024,07/11/2024,298,27.09090909090909,13206.776249072289
538,new,3,20,29/01/2024,12/12/2024,318,106.0,3724.816486048838
539,potential,11,47,31/01/2024,15/11/2024,289,26.272727272727273,13583.032061082711
540,potential,9,41,04/01/2024,21/11/2024,322,35.77777777777778,16902.509851079652
541,at_risk,5,109,14/05/2024,14/09/2024,123,24.6,4656.7121880586765
542,potential,10,76,16/02/2024,17/10/2024,244,24.4,13131.057127875936
543,potential,7,28,22/01/2024,04/12/2024,317,45.285714285714285,8686.04118480307
544,high_value,24,5,04/01/2024,27/12/2024,358,14.916666666666666,131177.53605773882
545,potential,11,86,15/01/2024,07/10/2024,266,24.181818181818183,10972.737284860086
546,potential,9,17,09/01/2024,15/12/2024,341,37.888888888888886,24245.839524807503
547,at_risk,5,80,12/03/2024,13/10/2024,215,43.0,9794.601322325505
548,at_risk,5,186,02/04/2024,29/06/2024,88,17.6,12492.944734953142
549,potential,6,118,05/02/2024,05/09/2024,213,35.5,8689.908567239405
550,potential,9,111,13/01/2024,12/09/2024,243,27.0,13737.028593013394
551,at_risk,5,148,29/03/2024,06/08/2024,130,26.0,16322.935981195706
552,loyal,19,14,12/02/2024,18/12/2024,310,16.31578947368421,45070.160622289884
554,new,3,60,28/02/2024,02/11/2024,248,82.66666666666667,3337.1273982109
555,new,3,19,21/01/2024,13/12/2024,327,109.0,581.8501115711823
556,loyal,15,34,01/01/2024,28/11/2024,332,22.133333333333333,57869.20927546622
557,loyal,14,23,07/01/2024,09/12/2024,337,24.071428571428573,41283.84955904679
558,at_risk,3,273,01/01/2024,03/04/2024,93,31.0,6136.770051022588
559,loyal,12,25,04/04/2024,07/12/2024,247,20.583333333333332,21012.006349913565
560,high_value,22,28,01/01/2024,04/12/2024,338,15.363636363636363,128237.54049570183
561,at_risk,5,59,26/03/2024,03/11/2024,222,44.4,18386.606730042087
562,loyal,17,45,31/01/2024,17/11/2024,291,17.11764705882353,60312.17782325179
563,potential,9,20,21/02/2024,12/12/2024,295,32.77777777777778,24503.02370183197
564,at_risk,2,330,03/01/2024,06/02/2024,34,17.0,11295.361726186056
565,churned,2,311,08/01/2024,25/02/2024,48,24.0,2210.56233915723
566,loyal,14,20,19/01/2024,12/12/2024,328,23.428571428571427,45982.36502082946
567,potential,10,62,02/01/2024,31/10/2024,303,30.3,10799.993917173013
568,at_risk,3,111,17/01/2024,12/09/2024,239,79.66666666666667,3185.9830455735637
569,at_risk,4,130,12/03/2024,24/08/2024,165,41.25,13669.750848284306
570,potential,11,47,14/01/2024,15/11/2024,306,27.818181818181817,25576.92192196704
571,potential,8,39,20/04/2024,23/11/2024,217,27.125,12231.158922950533
572,at_risk,2,62,02/06/2024,31/10/2024,151,75.5,14664.869991762365
573,at_risk,6,167,18/03/2024,18/07/2024,122,20.333333333333332,13165.860488514234
574,high_value,24,53,04/01/2024,09/11/2024,310,12.916666666666666,172997.21743000246
575,potential,10,20,29/03/2024,12/12/2024,258,25.8,9956.223769493816
576,potential,9,124,05/01/2024,30/08/2024,238,26.444444444444443,8138.909699328204
577,high_value,16,13,19/01/2024,19/12/2024,335,20.9375,102278.32924714166
579,high_value,21,29,13/01/2024,03/12/2024,325,15.476190476190476,123380.3692731469
580,potential,9,39,09/02/2024,23/11/2024,288,32.0,19529.113217986658
581,at_risk,4,168,08/03/2024,17/07/2024,131,32.75,2999.695853122395
582,loyal,17,18,28/01/2024,14/12/2024,321,18.88235294117647,46517.55730075218
583,at_risk,5,91,04/01/2024,02/10/2024,272,54.4,16909.484561400386
584,high_value,23,37,28/01/2024,25/11/2024,302,13.130434782608695,90572.5182492172
585,potential,10,28,02/01/2024,04/12/2024,337,33.7,6547.549678022458
586,new,3,11,20/08/2024,21/12/2024,123,41.0,1335.831758366173
587,potential,8,126,02/03/2024,28/08/2024,179,22.375,10118.001536599953
588,new,3,27,22/08/2024,05/12/2024,105,35.0,4420.245542872654
589,new,3,110,06/02/2024,13/09/2024,220,73.33333333333333,3165.000263009627
590,loyal,12,67,21/01/2024,26/10/2024,279,23.25,35405.130993024606
591,potential,8,137,03/01/2024,17/08/2024,227,28.375,12728.737051515674
592,loyal,12,57,06/01/2024,05/11/2024,304,25.333333333333332,60552.17030333398
593,at_risk,5,130,22/01/2024,24/08/2024,215,43.0,2210.34293923907
594,churned,2,245,13/04/2024,01/05/2024,18,9.0,1740.7240444166923
595,at_risk,3,121,07/02/2024,02/09/2024,208,69.33333333333333,887.3319063888373
596,at_risk,3,135,15/04/2024,19/08/2024,126,42.0,2180.1924559882127
597,potential,10,36,22/02/2024,26/11/2024,278,27.8,14640.123755617278
598,high_value,17,13,05/01/2024,19/12/2024,349,20.529411764705884,98274.79355883904
599,at_risk,3,320,08/01/2024,16/02/2024,39,13.0,9488.550067785383
600,high_value,22,53,03/01/2024,09/11/2024,311,14.136363636363637,164478.86116660936
601,high_value,22,16,18/01/2024,16/12/2024,333,15.136363636363637,128626.34961006328
603,loyal,13,23,03/01/2024,09/12/2024,341,26.23076923076923,69348.26039168559
604,loyal,13,35,01/01/2024,27/11/2024,331,25.46153846153846,41380.82445526563
605,potential,10,52,07/01/2024,10/11/2024,308,30.8,10050.178919791435
606,new,4,59,12/02/2024,03/11/2024,265,66.25,9163.279699398896
607,potential,10,14,19/02/2024,18/12/2024,303,30.3,24547.34862013714
608,potential,10,35,03/01/2024,27/11/2024,329,32.9,8737.870288648553
609,new,4,78,15/01/2024,15/10/2024,274,68.5,2757.163527599894
610,loyal,11,83,23/01/2024,10/10/2024,261,23.727272727272727,18401.793393357195
611,high_value,19,16,18/02/2024,16/12/2024,302,15.894736842105264,76921.22327019428
612,potential,11,58,15/02/2024,04/11/2024,263,23.90909090909091,12550.084946475234
613,high_value,19,18,14/01/2024,14/12/2024,335,17.63157894736842,85086.00722946858
614,potential,9,186,07/01/2024,29/06/2024,174,19.333333333333332,25385.009766772797
615,potential,9,41,07/02/2024,21/11/2024,288,32.0,33218.40150032661
617,potential,8,111,28/01/2024,12/09/2024,228,28.5,27007.862167259103
618,new,3,147,07/04/2024,07/08/2024,122,40.666666666666664,1394.9365491963129
619,potential,9,128,17/01/2024,26/08/2024,222,24.666666666666668,13494.821575750482
620,potential,8,16,04/01/2024,16/12/2024,347,43.375,7240.142914547294
621,new,3,16,10/02/2024,16/12/2024,310,103.33333333333333,1867.6845582181722
622,potential,7,29,07/01/2024,03/12/2024,331,47.285714285714285,14513.823364550779
623,potential,11,57,16/02/2024,05/11/2024,263,23.90909090909091,27392.224058581785
624,potential,11,11,02/01/2024,21/12/2024,354,32.18181818181818,20451.392466071888
625,loyal,16,17,21/01/2024,15/12/2024,329,20.5625,56576.747440998486
626,potential,8,19,31/03/2024,13/12/2024,257,32.125,21900.886553785484
627,at_risk,4,61,25/04/2024,01/11/2024,190,47.5,5991.86519535142
628,potential,6,169,24/03/2024,16/07/2024,114,19.0,19514.185293547875
629,new,3,222,12/03/2024,24/05/2024,73,24.333333333333332,11749.16952551784
631,at_risk,3,207,11/01/2024,08/06/2024,149,49.666666666666664,4839.067500399713
632,potential,11,76,05/01/2024,17/10/2024,286,26.0,31820.00897280846
634,high_value,17,21,09/01/2024,11/12/2024,337,19.823529411764707,74845.29171514584
635,at_risk,5,84,01/01/2024,09/10/2024,282,56.4,8639.945462016145
636,new,3,159,14/01/2024,26/07/2024,194,64.66666666666667,6976.259740633105
637,churned,1,360,07/01/2024,07/01/2024,0,,1470.4218615171876
638,potential,7,31,08/02/2024,01/12/2024,297,42.42857142857143,14961.906736540204
639,new,4,76,07/01/2024,17/10/2024,284,71.0,3368.0825654444243
640,potential,6,46,22/01/2024,16/11/2024,299,49.833333333333336,10800.021968868
641,loyal,11,47,29/02/2024,15/11/2024,260,23.636363636363637,18316.165244786895
642,at_risk,2,277,31/01/2024,30/03/2024,59,29.5,1952.6435596296196
643,at_risk,2,97,30/04/2024,26/09/2024,149,74.5,1600.0373421079503
644,at_risk,3,135,15/08/2024,19/08/2024,4,1.3333333333333333,3503.700925013668
646,potential,8,57,04/01/2024,05/11/2024,306,38.25,5712.292415628102
648,high_value,19,21,14/01/2024,11/12/2024,332,17.473684210526315,117056.15275663452
649,potential,9,48,04/03/2024,14/11/2024,255,28.333333333333332,21827.86827443402
650,potential,11,26,08/01/2024,06/12/2024,333,30.272727272727273,14560.824117214388
651,high_value,14,71,08/01/2024,22/10/2024,288,20.571428571428573,63133.19418321499
652,new,3,191,19/04/2024,24/06/2024,66,22.0,4678.015263281345
653,high_value,18,12,18/01/2024,20/12/2024,337,18.72222222222222,135645.2567570567
654,potential,9,15,18/01/2024,17/12/2024,334,37.111111111111114,8469.840971905687
